movie_id,keyword_id,keyword
3777,318141,husband and wife
3777,365500,século xvi
3777,367109,profecia
378108,233,japan
378108,1157,husband wife relationship
378108,1956,world war ii
378108,7460,"hiroshima, japan"
378108,10235,family relationships
378108,13141,based on manga
378108,161919,adult animation
378108,195668,seinen
378108,207883,1940s
378108,210024,anime
378108,214548,1930s
378108,296479,shōwa era (1926-89)
51482,703,detective
51482,6152,supernatural
51482,10714,serial killer
51482,12197,compilation
51482,12565,psychological thriller
51482,13141,based on manga
51482,34079,death
51482,194008,edited from tv series
51482,210024,anime
51482,242145,shinigami
150540,1566,dreams
150540,582,"san francisco, california"
150540,1360,minnesota
150540,1647,sadness
150540,6513,cartoon
150540,3444,disgust
150540,6483,ice hockey
150540,7942,imaginary friend
150540,8102,elementary school
150540,10235,family relationships
150540,10937,memory
150540,13073,fear
150540,18035,family
150540,18047,anger
150540,163227,unicorn
150540,171831,running away
150540,179431,duringcreditsstinger
150540,211269,emotions
150540,273502,emotion
150540,277029,joy
150540,325786,compassionate
150540,325806,empathetic
150540,325824,hopeful
1439112,155715,police dog
1439112,167377,lapd
804370,4379,time travel
804370,10235,family relationships
804370,11208,conspiracy theory
804370,211158,absent parent
804370,238508,environmental issues
804370,244256,near future
804370,250049,2070s
804370,281237,independent film
804370,288136,viagem no tempo
804370,288816,lighthearted
804370,291888,rainbow
804370,298517,science fantasy
804370,324016,male female friendship
804370,325782,cheerful
804370,325784,comforting
804370,342549,21st century
804370,367110,século xxi
804370,368801,arco-íris
1428862,191404,forest fire
1422562,212,"london, england"
1422562,6029,concert
1422562,3490,pop star
1422562,5857,narcissism
1422562,9701,controversy
1422562,6814,ibiza
1422562,3692,scandal
1422562,11800,mockumentary
1422562,15208,biting
1422562,156306,price of fame
1422562,160423,apology
1422562,164246,nostalgic
1422562,176834,social media
1422562,208156,frantic
1422562,225012,satirical
1422562,239797,complex
1422562,259376,playful
1422562,269808,introspective
1422562,270346,meta
1422562,281237,independent film
1422562,293649,provocative
1422562,303942,didactic
1422562,311315,dramatic
1422562,314730,suspenseful
1422562,319397,witty
1422562,320420,hilarious
1422562,321464,intense
1422562,325773,audacious
1422562,325778,bold
1422562,325810,euphoric
1422562,325811,excited
1422562,325812,exhilarated
1422562,325813,exuberant
1422562,325815,farcical
1422562,325842,powerful
1422562,325846,sardonic
1422562,325856,vibrant
1422562,325857,wry
1243460,10041,dysfunctional family
1243460,190675,black history
1243460,240119,father son relationship
1243460,245358,grandfather grandson relationship
1243460,324297,college tour
338969,6270,high school
338969,586,new jersey
338969,6149,police
338969,641,single parent
338969,567,alcohol
338969,1419,gun
338969,919,smoking
338969,1646,autism
338969,9715,superhero
338969,1852,mutant
338969,4375,transformation
338969,10292,gore
338969,8201,satire
338969,5774,forest
338969,6669,stepfather
338969,9714,remake
338969,11578,mobster
338969,10178,stepson
338969,10756,janitor
338969,11738,evil corporation
338969,12545,mansion
338969,14964,drugs
338969,15111,drinking
338969,156938,insurance
338969,157444,dismemberment
338969,161184,reboot
338969,179430,aftercreditsstinger
338969,179431,duringcreditsstinger
338969,191297,business tycoon
338969,191317,anti establishment
338969,197239,regeneration
338969,209799,whistleblower
338969,220048,polution
338969,235565,toxic waste
338969,236231,radical transformation
338969,238227,dead wife
338969,243959,brother brother relationship
338969,246238,guns
338969,247799,action comedy
338969,252201,media satire
338969,286239,apartment
338969,296558,corrupt businessman
639988,818,based on novel or book
639988,9714,remake
639988,34136,blunt
639988,156052,unemployment
639988,191247,paper industry
639988,198673,unemployed
639988,199228,devoted family man
639988,320420,hilarious
639988,325791,defiant
639988,325825,horrified
639988,345851,black comedy
1443940,4104,nonviolent resistance
1443940,9672,based on true story
1443940,174594,anti-nazi resistance
1443940,192772,historical drama
1443940,196096,nsdap (nazi party)
1443940,207883,1940s
1443940,214780,courtroom drama
1443940,279911,nazi germany
1443940,321464,intense
1231052,220,"berlin, germany"
1231052,156801,club
1386827,10349,survival
1386827,12396,hollywood
1386827,50009,survival horror
1386827,193517,coyote
1386827,223059,animal horror
1160360,612,hotel
1160360,2726,therapist
1160360,9398,"long island, new york"
1160360,11322,female protagonist
1160360,169725,sick child
1160360,176227,motherhood
1160360,187056,woman director
1160360,244298,absent husband
1160360,309029,psychological drama
1160360,339760,mysterious illness
1160360,358985,montauk
467905,9714,remake
467905,10911,inheritance
467905,161506,heir
467905,194235,disowned
467905,252204,revenge thriller
467905,312746,family fortune
467905,345851,black comedy
8966,6270,high school
8966,815,soulmates
8966,818,based on novel or book
8966,4978,immortality
8966,3133,vampire
8966,3691,forbidden love
8966,11870,teen movie
8966,14782,trust
8966,33513,desire
8966,164724,washington state
8966,179431,duringcreditsstinger
8966,187056,woman director
8966,212760,interspecies romance
8966,246466,based on young adult novel
8966,251513,supernatural power
8966,269233,good versus evil
8966,269719,high school romance
8966,269720,vampire human love
8966,336530,teen fantasy
1354518,18712,based on graphic novel
1354518,281659,wistful
1354518,324429,romantic
1354518,325761,admiring
1408208,6502,exit
1408208,41645,based on video game
1408208,181165,station
1408208,197062,anomaly
1408208,272553,psychological
1408208,281917,liminal
1408208,288061,metro
1408208,295907,psychological horror
1408208,306411,liminal space
1408208,332022,liminal horror
1408208,367082,endless cycle
1159206,90,"paris, france"
1159206,390,skateboarding
1159206,904,"pennsylvania, usa"
1159206,4729,"dublin, ireland"
1159206,10201,death of father
1159206,9706,anthology
1159206,9872,grief
1159206,9957,loneliness
1159206,13028,writer
1159206,15016,twins
1159206,18187,family reunion
1159206,33476,widower
1159206,157213,death of mother
1159206,158718,lgbt
1159206,191743,emotionally distant
1159206,208397,death of wife
1159206,217420,repetition
1159206,220114,storage unit
1159206,237928,adult children
1159206,240119,father son relationship
1159206,240303,father daughter relationship
1159206,240315,mother daughter relationship
1159206,240485,brother sister relationship
1159206,241738,sister sister relationship
1159206,249530,plane crash
1159206,281237,independent film
1159206,319532,death of parents
1159206,353178,distant father
1159206,365205,rolex
1327688,6158,cult
1327688,7312,road trip
1327688,240303,father daughter relationship
1327688,281237,independent film
1327688,324297,college tour
1433842,818,based on novel or book
1433842,9799,romcom
1151272,3221,rave
1151272,33088,rave party
1151272,34136,blunt
1151272,182273,raver
1151272,325804,earnest
1151272,325811,excited
1151272,325844,ridiculous
682012,233,japan
682012,818,based on novel or book
682012,715,chocolate
682012,17997,housekeeper
682012,18330,nature
682012,158023,curiosity
682012,173323,chocolate bar
682012,180498,post war japan
682012,181205,belgian
682012,214887,foreigners
682012,240422,wonder
682012,326222,human connection
682012,349947,human connection in film
1263012,3515,banker
1263012,1930,kidnapping
1263012,1562,hostage
1263012,1228,1970s
1263012,10123,dark comedy
1263012,5711,indianapolis
1263012,9672,based on true story
1263012,33519,courtroom
1263012,159710,hostage negotiator
1263012,162199,standoff
1263012,179088,radio host
1263012,179431,duringcreditsstinger
1263012,188072,mortgage
1263012,200918,angry
1263012,240119,father son relationship
1263012,266753,cautionary
1263012,325835,melodramatic
1263012,363290,private equity
1317149,388,scotland
1317149,10123,dark comedy
1317149,5565,biography
1317149,9672,based on true story
1317149,7368,alienation
1317149,10216,outcast
1317149,10217,tourette syndrome
1317149,15061,docudrama
1317149,208289,1980s
1317149,210608,1990s
1317149,262478,triumph over adversity
1317149,325783,cliché
1317149,328926,based on real person
1317149,361738,tragedy drama
1131759,818,based on novel or book
1131759,10349,survival
1131759,12332,apocalypse
1131759,33637,super power
1131759,318933,based on web novel
1131759,322496,action
1131759,352121,blockbuster
1131759,359337,post-apocalyptic
1602705,4232,melancholy
1602705,197056,meditative
1602705,212737,philosophical
1602705,225219,reflective
1602705,259376,playful
1602705,281585,inspirational
1602705,296608,teenager
1602705,325814,familiar
1412598,15208,biting
1412598,50009,survival horror
1412598,155529,killer whale
1412598,271866,orca
1412598,297134,aquatic horror
1412598,309974,absurd
1412598,342930,stranded at sea
1445363,208156,frantic
1445363,325761,admiring
1445363,325765,amused
1445363,325769,appreciative
1445363,325775,awestruck
1445363,325778,bold
1445363,325816,forceful
1503900,3335,halloween
1503900,3151,scarecrow
1503900,10714,serial killer
1503900,12339,slasher
1503900,173298,escaped mental patient
1503900,208289,1980s
1456349,9748,revenge
1456349,18009,iran
1456349,207901,political prisoner
1241983,1157,husband wife relationship
1241983,818,based on novel or book
1241983,9914,slice of life
1241983,156019,lumberjack
1241983,188334,logger
1241983,197056,meditative
1241983,235516,railroad worker
1241983,269808,introspective
1241983,295486,pacific northwest
1241983,318291,poetic
1340110,9748,revenge
1340110,305726,grieving mother
1340110,336874,multiverse
1340110,366627,mother-daughter
1198984,5657,australia
1198984,10327,undead
1198984,12377,zombie
1198984,156091,missing person
1198984,162365,military
1198984,194161,tasmania
1198984,202371,aggressive
1198984,211659,somber
1198984,270320,experiment gone awry
1198984,353811,apocalyptic
1198984,365093,quarantine zone
1480382,5907,palestinian-israeli conflict
1480382,537,palestine
1480382,1327,war crimes
1480382,5945,zionism
1480382,9672,based on true story
1480382,10656,child in peril
1480382,208908,gaza strip
1480382,275377,gaza
1480382,280115,devastating
1480382,324873,israeli war crimes
1480382,325825,horrified
1480382,328636,crimes against civilians
1480382,329574,2020s
1480382,339404,palestinian genocide
1480382,339405,gaza massacres
1480382,354876,colonial genocide
1480382,354877,settler genocide
1480382,354878,genocide of indigenous peoples
1480382,358280,hind rajab
760329,6075,sports
760329,1803,drug addiction
760329,2792,boxer
760329,5565,biography
760329,9672,based on true story
760329,9917,mixed martial arts (mma)
760329,156306,price of fame
760329,209476,boxing
760329,210608,1990s
760329,267096,boxe
760329,294708,sports drama
760329,305168,depressed
760329,319799,self awareness
760329,340972,biographical drama
1601797,345516,amor
1601797,352977,relación
666277,242,new york city
666277,2356,immigrant
666277,6054,friendship
666277,5609,nostalgia
666277,7439,woman between two men
666277,10188,interracial marriage
666277,10855,fate
666277,10965,playwright
666277,148540,married woman
666277,160246,childhood friends
666277,165402,semi autobiographical
666277,187056,woman director
666277,231519,korean american
666277,234212,childhood sweethearts
666277,248870,memories
666277,261264,dreary
666277,272877,korean
666277,280028,asian american
666277,281237,independent film
666277,290327,"seoul, south korea"
1259102,6155,afterlife
1259102,2803,affectation
1259102,4232,melancholy
1259102,9799,romcom
1259102,157303,first love
1259102,164246,nostalgic
1259102,178895,questioning
1259102,188290,eternity
1259102,190531,speculative
1259102,194998,curious
1259102,197056,meditative
1259102,197582,mysterious
1259102,205276,vexed
1259102,209792,candid
1259102,220815,unassuming
1259102,225219,reflective
1259102,240422,wonder
1259102,254167,loving
1259102,269808,introspective
1259102,281585,inspirational
1259102,281659,wistful
1259102,291153,grand
1259102,292593,intimate
1259102,293198,fantasy
1259102,293649,provocative
1259102,311315,dramatic
1259102,314730,suspenseful
1259102,315310,reminiscent
1259102,319319,sentimental
1259102,321294,souls
1259102,325762,adoring
1259102,325769,appreciative
1259102,325778,bold
1259102,325781,celebratory
1259102,325785,commanding
1259102,325786,compassionate
1259102,325789,condescending
1259102,325795,dignified
1259102,325804,earnest
1259102,325806,empathetic
1259102,325807,enchant
1259102,325809,enthusiastic
1259102,325810,euphoric
1259102,325814,familiar
1259102,325820,gentle
1259102,325824,hopeful
1259102,325832,joyful
1259102,325837,modest
1259102,325840,optimistic
1259102,325842,powerful
1259102,325853,sympathetic
1259102,325854,tragic
1259102,325856,vibrant
509,1605,new love
509,212,"london, england"
509,817,bookshop
509,1253,roommates
509,2562,press conference
509,2560,paparazzi
509,4434,interview
509,9799,romcom
509,5732,birthday party
509,10232,fame
509,13072,falling in love
509,155939,group of friends
509,157380,tabloid
509,160404,valentine's day
509,162262,movie star
509,180787,social differences
509,184793,movie set
509,191260,dinner party
509,196958,dating woes
509,220314,wealth differences
509,238006,awkward situation
509,274951,movie theater
509,284274,unexpected romance
509,295959,best friends
509,305033,unlikely romance
509,313508,bookstore owner
509,318336,famous actress
509,331552,charming romances and delightful chemistry
509,337333,bookshop owner
1373198,242,new york city
1373198,3262,surgeon
1373198,10453,con artist
1373198,325844,ridiculous
1244531,1956,world war ii
1244531,2968,grave
1244531,9672,based on true story
1244531,10349,survival
1244531,15098,great white shark
1244531,50009,survival horror
1244531,207883,1940s
1244531,325791,defiant
1244531,325804,earnest
1244531,325854,tragic
1264805,9714,remake
1264805,299326,lovers reunited
1116201,2964,future
1116201,305,moon
1116201,339,submarine
1116201,1963,expedition
1116201,4458,post-apocalyptic future
1116201,3298,hallucination
1116201,10292,gore
1116201,9882,space
1116201,14785,underwater
1116201,15234,convict
1116201,41645,based on video game
1116201,188725,trenches
1116201,215959,cosmic horror
1116201,224052,sea creature
1116201,227951,claustrophobic
1116201,269367,indie horror
1116201,277551,slow burn
1116201,281237,independent film
1116201,281776,mysterious disappearance
1116201,283085,body horror
1116201,284439,blood
1116201,301079,desolate planet
1116201,306194,hallucinations
1116201,306925,eldritch
1116201,313071,planets
1116201,325775,awestruck
1116201,326075,mysterious caves
1116201,359337,post-apocalyptic
313369,246,dancing
313369,1691,dance
313369,1416,jazz
313369,4344,musical
313369,3734,ambition
313369,4623,casting
313369,5483,coffee shop
313369,5823,jazz club
313369,3612,traffic jam
313369,12396,hollywood
313369,12670,"los angeles, california"
313369,14743,pianist
313369,33595,pier
313369,33928,audition
313369,160404,valentine's day
313369,171757,planetarium
313369,183133,aspiring actor
313369,184793,movie set
313369,187355,sunset
313369,193300,one-woman show
313369,225840,pool party
313369,227583,white savior
313369,239797,complex
313369,253388,griffith observatory
313369,325778,bold
313369,325813,exuberant
1287141,818,based on novel or book
1287141,10123,dark comedy
1287141,6951,biker
1287141,10180,male homosexuality
1287141,14769,devotion
1287141,158713,bdsm
1287141,158718,lgbt
1287141,187236,submission
1287141,207515,dominance submissiveness
1287141,219421,biker band
1287141,220199,barbershop quartet
1287141,258533,gay theme
1287141,296871,s&m
1287141,307886,biker gang
1287141,340719,kent
1287141,345851,black comedy
11621,966,beach
11621,2853,mediterranean
11621,131,italy
11621,1755,fascism
11621,4375,transformation
11621,10229,singer
11621,33482,war hero
11621,188747,air pirate
11621,210024,anime
11621,259376,playful
11621,319397,witty
11621,322942,adventure
1033148,1157,husband wife relationship
1033148,818,based on novel or book
1033148,3725,pregnancy
1033148,10123,dark comedy
1033148,9887,surrealism
1033148,11004,rural area
1033148,11322,female protagonist
1033148,13063,car accident
1033148,41329,mental illness
1033148,176317,barking dog
1033148,187056,woman director
1033148,189361,sexless marriage
1033148,208638,domesticity
1033148,229679,psychiatric treatment
1033148,317103,mother-in-law daughter-in-law relationship
1033148,325789,condescending
1033148,325834,mean spirited
841,616,witch
841,11195,empire
841,4270,galaxy
841,11196,rebellion
841,2964,future
841,1826,space marine
841,6092,army
841,1299,monster
841,818,based on novel or book
841,530,prophecy
841,1815,atomic bomb
841,2766,mutation
841,1475,telepathy
841,2052,traitor
841,4565,dystopia
841,2280,emperor
841,3074,insurgence
841,3801,space travel
841,3386,space war
841,6074,spice
841,4235,duke
841,4238,chosen one
841,4743,jihad
841,4278,invasion
841,9552,baron
841,10028,steampunk
841,11933,conflict
841,13129,execution
841,14601,explosion
841,14946,fictional war
841,14964,drugs
841,18034,desert
841,33841,incest
841,158144,giant worm
841,161176,space opera
841,162484,future war
841,194063,messiah
841,197602,denunciation
841,230479,lies
841,314730,suspenseful
841,325811,excited
841,364682,areia
1239288,387,california
1239288,1628,nationalism
1239288,2423,simulation
1239288,8201,satire
1239288,18011,pregnant woman
1239288,187056,woman director
1239288,196009,military training
1239288,231212,roleplay
1239288,252104,2000s
1239288,266244,aspiring actress
1239288,268132,based on short film
37916,278,stockholm syndrome
37916,155746,deserted island
37916,161166,misogyny
37916,163096,battle of the sexes
37916,187056,woman director
37916,187236,submission
37916,217104,male egos
1371185,2024,wisconsin
1371185,9672,based on true story
1371185,165317,based on movie
1371185,169213,milwaukee wisconsin
1371185,220267,tribute band
1371185,319319,sentimental
1371185,340972,biographical drama
1371185,348023,based on documentary
1206008,6078,politics
1206008,6894,aunt
1206008,10041,dysfunctional family
1206008,215664,political scandal
1206008,226268,governer
1206008,309974,absurd
1206008,325763,ambiguous
1206008,325776,baffled
1206008,348401,woman
1525775,11627,paranormal phenomena
1525775,9955,urban legend
1525775,15043,paranormal investigation
1525775,163053,found footage
1525775,277551,slow burn
1525775,319324,analog horror
1525775,338361,missing children
1525775,358013,pov
1525775,362057,vhs horror
1525775,365134,demonic entity
1525775,365784,faux documentary
1288072,4720,ritual
1288072,5320,cake
1288072,6152,supernatural
1288072,9720,woods
1288072,3623,cabin
1288072,13006,torture
1288072,33494,couple
1288072,173971,taunting
1288072,190816,anniversary
1288072,209568,folk horror
1288072,256183,supernatural horror
1288072,295907,psychological horror
1288072,315058,horror
1367642,1016,"wyoming, usa"
1367642,818,based on novel or book
1367642,697,loss of loved one
1367642,3398,release from prison
1367642,5477,mistake
1367642,13063,car accident
1367642,34004,second chance
1367642,156121,ex-con
1367642,178364,child custody
1367642,283118,return to hometown
1367642,304976,romantic drama
1367642,325783,cliché
1367642,361994,forgiveness and reconciliation
1291335,588,"rome, italy"
1291335,131,italy
1291335,2676,honeymoon
1291335,9799,romcom
1291335,267876,relaxed
1291335,315051,left at the altar
1291335,324429,romantic
1291659,196034,vladimir putin
1291659,233974,russia
1114967,290,angel
1114967,210434,thoughtful
1114967,299459,contemporary fantasy
16859,616,witch
16859,389,clock tower
16859,1642,bicycle accident
16859,5248,female friendship
16859,7397,bakery
16859,10683,coming of age
16859,15101,based on children's book
16859,15284,cartoon cat
16859,178898,cartoon dog
16859,182282,baking
16859,187224,seaside town
16859,188748,talking cat
16859,188839,courier service
16859,188840,delivery service
16859,210024,anime
16859,267876,relaxed
16859,288816,lighthearted
16859,322942,adventure
16859,325806,empathetic
16859,325820,gentle
1309725,2679,artist
1309725,3692,scandal
1309725,181659,political corruption
1309725,215664,political scandal
1309725,229328,female power
1309725,239910,abuse of power
1309725,287322,nonagenarian
1140535,1157,husband wife relationship
1140535,586,new jersey
1140535,3358,haunted house
1140535,9872,grief
1140535,10188,interracial marriage
1140535,12565,psychological thriller
1140535,33711,entity
1140535,34079,death
1140535,158142,real estate agent
1140535,162846,ghost
1140535,163053,found footage
1140535,178649,voyeurism
1140535,205734,family dynamics
1140535,209941,death of best friend
1140535,222030,first person view
1140535,240237,mother son relationship
1140535,240303,father daughter relationship
1140535,240315,mother daughter relationship
1140535,240485,brother sister relationship
1140535,256183,supernatural horror
1140535,287803,experimental cinema
1140535,295907,psychological horror
1140535,308339,drugging someone
1140535,315058,horror
1140535,347890,duchové
1140535,347891,paranormální jevy
1140535,347892,zlo
1193128,972,refugee
1359607,9663,sequel
1359607,9914,slice of life
1359607,12554,dragon
1359607,13097,maid
1359607,13141,based on manga
1359607,195668,seinen
1359607,207469,shoujo-ai
1359607,210024,anime
1359607,248927,found family
1359607,280003,girls' love (gl)
1359607,291482,reverse isekai
1359607,298549,urban fantasy
1268127,267761,inter-korean relations
1164355,818,based on novel or book
1164355,10224,haunting
1164355,11322,female protagonist
1164355,11612,hospital
1164355,162846,ghost
1164355,221776,haunted hospital
1164355,270308,terror
1164355,331911,based on twitter thread
142,7879,secret love
142,1016,"wyoming, usa"
142,548,countryside
142,1013,homophobia
142,5809,marriage crisis
142,3010,intolerance
142,11524,in the closet
142,13088,summer
142,155291,cowboy
142,158718,lgbt
142,165086,star crossed lovers
142,208992,1960s
142,210434,thoughtful
142,239239,closeted homosexual
142,240305,gay romance
142,258533,gay theme
142,265777,gay relationship
142,325833,matter of fact
949709,3800,airplane
949709,4245,hijacking
949709,10184,airplane hijacking
949709,10617,disaster
1315405,163398,volcanic eruption
1315405,227918,sick mother
1315405,239713,volcanic island
1315405,244663,time skip
1286185,6150,faith
1286185,1200,greece
1286185,2365,crete
1286185,45141,carpenter
1286185,162706,temptation
1286185,182550,attica
1286185,228290,temptation of christ
1286185,230097,jesus christ
1286185,256183,supernatural horror
1286185,282071,biblical
1286185,288870,natural horror
1286185,325776,baffled
1286185,325829,inflammatory
1286185,329866,supernatural thriller
1286185,348144,faith based
1286185,362031,roman egypt
638,378,prison
638,445,pornography
638,931,jealousy
638,1566,dreams
638,851,dual identity
638,3030,nightmare
638,6149,police
638,2039,sexual frustration
638,3149,gangster
638,6255,insanity
638,2340,paranoia
638,2885,prison cell
638,1664,eroticism
638,3303,bedroom
638,2320,violent husband
638,2359,headache
638,2669,motel
638,4375,transformation
638,2501,death row
638,3017,jazz singer or musician
638,3306,highway
638,3296,car mechanic
638,3298,hallucination
638,3301,suspicion
638,3394,identity crisis
638,9887,surrealism
638,9844,car crash
638,9826,murder
638,12670,"los angeles, california"
638,161891,doppelgänger
638,177185,videotape
638,284115,fugue state
638,325763,ambiguous
1548113,179431,duringcreditsstinger
1548113,193497,special
1548113,194610,variety show
1548113,194854,puppet-comedy
1548113,229006,tv pilot
1548113,264598,tv special
1548113,303628,muppets
1432547,2062,restart
1432547,10349,survival
1432547,10854,time loop
1432547,14909,alien invasion
1432547,18543,combat
1432547,162365,military
1432547,210024,anime
1432547,273967,war
1432547,319900,based on light novel
1401281,242,new york city
1401281,186,christianity
1401281,2698,celibacy
1401281,4344,musical
1401281,15302,evangelical christianity
1401281,160279,18th century
1401281,187056,woman director
1401281,208548,manchester
1401281,222797,repression
1401281,269438,religious leader
1401281,328926,based on real person
1401281,328974,shakers
615173,6152,supernatural
615173,9663,sequel
1547999,156091,missing person
1547999,158927,police investigation
1547999,197401,horse farm
1547999,316332,mystery
1022046,6483,ice hockey
1022046,9714,remake
1022046,190392,nhl
1022046,233438,student athlete
1022046,289584,hockey
1022046,294708,sports drama
1022046,364612,male athlete
1022046,365169,sports prodigy
18239,305,moon
18239,818,based on novel or book
18239,3133,vampire
18239,11870,teen movie
18239,12564,werewolf
18239,212760,interspecies romance
18239,246466,based on young adult novel
18239,251513,supernatural power
18239,269233,good versus evil
18239,269720,vampire human love
1340355,233,japan
1340355,10278,ninja
1340355,13141,based on manga
1316147,830,car race
1316147,2161,mouse
1316147,10039,racing
1316147,14725,race car driver
1316147,155325,cartoon mouse
1316147,228750,grand prix
1316147,268011,motor racing
1316147,292463,race car driving
1316147,292464,speed racing
1316147,297442,animation
1316147,298953,car racing
1302848,161213,high school reunion
1302848,164246,nostalgic
1302848,188737,class reunion
1302848,255406,graduation party
1302848,272740,friends reunion
1302848,345077,old school friend
1302848,362815,graduating class
1352624,2957,vietnam war
1352624,1228,1970s
1352624,1700,massachusetts
1352624,5905,father
1352624,10051,heist
1352624,10562,on the run
1352624,41393,new england
1352624,187056,woman director
1352624,250043,art heist
1242526,791,mentally disabled
1242526,516,child abuse
1242526,931,jealousy
1242526,6157,prayer
1242526,3446,forgiveness
1242526,1499,pastor
1242526,1556,texas
1242526,2468,foster parents
1242526,4640,disabled child
1242526,5708,gospel
1242526,9672,based on true story
1242526,10041,dysfunctional family
1242526,11925,domestic violence
1242526,157213,death of mother
1242526,192947,religious film
1242526,207422,east texas
1242526,208400,foster care
1242526,210608,1990s
1242526,222318,coping mechanisms
1242526,241637,unconditional love
1242526,249816,foster mom
1242526,253695,christian film
1242526,254834,black community
1242526,262783,traumatized child
1242526,264551,child sexual abuse
1242526,273060,christian faith
1242526,281585,inspirational
1242526,284182,black stories
1242526,286194,period piece
1242526,319638,psychological trauma
1242526,324881,broken trust
1242526,328926,based on real person
1405769,4048,musician
1405769,2299,abusive father
1405769,11436,redemption
1405769,9672,based on true story
1405769,9663,sequel
1405769,163133,singer-songwriter
1405769,240119,father son relationship
1405769,253695,christian film
1405769,273060,christian faith
1405769,281237,independent film
1405769,339193,contemporary christian music
1405769,340972,biographical drama
1288608,162846,ghost
1288608,188577,plastic bag
1288608,191655,karma
1288608,230191,haunted
1288608,259094,dark
1288608,270308,terror
1288608,310324,car
1288608,312898,violence
1288608,314733,rough
1288608,320058,place
1214130,6054,friendship
1214130,1299,monster
1214130,4344,musical
1214130,10125,mad scientist
1214130,160937,self love
1214130,187490,surgical stitches
1214130,197935,charlatan
1214130,207545,freak show
1214130,288816,lighthearted
1214130,309974,absurd
1214130,320420,hilarious
1214130,325747,stitch head
1214130,325791,defiant
1214130,351921,emotional abuse & manipulation
1175174,11514,social satire
1175174,276014,historical comedy
1175174,319397,witty
1175174,320420,hilarious
1175174,325765,amused
1175174,325781,celebratory
1175174,325784,comforting
1175174,325809,enthusiastic
1175174,359105,period comedy
975335,9672,based on true story
975335,15060,period drama
975335,41595,oceanic expedition
975335,157155,explorer
975335,181317,multilingual
975335,192772,historical drama
975335,208244,16th century
975335,208937,portuguese history
975335,225293,magellan
975335,225548,colonization
975335,228988,slow cinema
975335,236465,seafarer
975335,278700,historical epic
975335,280768,historical revisionism
975335,328926,based on real person
975335,340972,biographical drama
975335,365244,1510s
975335,365245,1520s
1107216,13008,train
1107216,208152,pets
1107216,267848,talking animal
1107216,361118,animal
1305715,5903,alzheimer's disease
1305715,18035,family
1305715,361414,unexpected friendship
999075,10041,dysfunctional family
999075,14768,single mother
999075,18153,meerkat
999075,188610,taipei
999075,266503,mother and daughter
999075,280940,sisters
999075,310966,night market
999075,332165,grandmother's birthday
999075,348659,noodles
24021,818,based on novel or book
24021,4978,immortality
24021,3133,vampire
24021,4197,bite
24021,3687,graduation
24021,11870,teen movie
24021,12564,werewolf
24021,246466,based on young adult novel
24021,251513,supernatural power
24021,269720,vampire human love
1078581,15060,period drama
1078581,208289,1980s
1078581,209476,boxing
1078581,210608,1990s
1078581,294708,sports drama
1078581,340972,biographical drama
1086260,1432,nasa
1086260,10349,survival
1086260,14626,astronaut
1086260,18420,surveillance
1086260,50009,survival horror
9392,4210,panic
9392,3762,darkness
9392,1852,mutant
9392,1963,expedition
9392,1964,cave
9392,2147,claustrophobia
9392,2754,trauma
9392,10292,gore
9392,5248,female friendship
9392,6399,rope
9392,8624,climbing
9392,8796,appalachia
9392,9713,friends
9392,11322,female protagonist
9392,12392,best friend
9392,13031,creature
9392,50009,survival horror
9392,172291,grieving
9392,263392,speleology
9392,311971,camcorder
9392,314730,suspenseful
9392,325764,ambivalent
11220,782,assassin
11220,2708,hitman
11220,395,gambling
11220,3170,cigarette
11220,3307,surreal
11220,4552,beer
11220,9673,love
11220,12354,hong kong
11220,13017,drifter
11220,14677,bullet wound
11220,15127,killer
11220,33451,masturbation
11220,34262,infatuation
11220,177317,ice cream truck
11220,197582,mysterious
11220,209673,calm
11220,267876,relaxed
11220,324429,romantic
11220,356488,matador de aluguel
478798,2151,drug crime
478798,325764,ambivalent
38780,798,sheriff
38780,258,bomb
38780,6259,psychopath
38780,6112,firearm
38780,10022,rampage
38780,14546,massacre
38780,15363,bank robbery
38780,17987,killing spree
38780,173841,body armor
38780,202371,aggressive
1582770,5265,espionage
1582770,470,spy
1582770,1627,patriotism
1582770,1628,nationalism
1582770,10292,gore
1582770,4289,secret agent
1582770,7021,pakistan
1582770,9663,sequel
1582770,13006,torture
1582770,14636,india
1582770,158774,terrorist attack
1582770,163656,gun violence
1582770,181117,bloodshed
1582770,181659,political corruption
1582770,217282,spy thriller
1582770,294007,weapons
1582770,302132,action thriller
1582770,309391,counter-espionage
1582770,316362,thriller
1582770,321464,intense
1582770,322496,action
1582770,325790,cruel
1582770,325811,excited
1290432,236,suicide
1290432,2340,paranoia
1290432,2619,suspicion of murder
1290432,11168,private investigator
1290432,15106,psychiatrist
1119449,4379,time travel
1119449,12375,transhumanism
1119449,325772,assertive
1119449,362281,sci-fi adventure
1119449,362282,artificial intelligence
1119449,362283,team mission
1140498,242,new york city
1140498,9716,stand-up comedy
1266127,10123,dark comedy
1266127,9663,sequel
1266127,206915,estranged sister
1266127,280940,sisters
1266127,315058,horror
1333100,4565,dystopia
1333100,11100,giant monster
1333100,12197,compilation
1333100,13141,based on manga
1333100,179430,aftercreditsstinger
1333100,194008,edited from tv series
1333100,207826,shounen
1333100,210024,anime
1333100,314730,suspenseful
