movie_id,review_id,author,rating,content,created_at,updated_at
122,6193b27dccde04008c25e8b8,pokycoder,,"As an avid fan of Tolkien's The Lord of the Rings from long before New Line announced this movie ""trilogy,"" I must say all three films were fairly large disappointments.  Now, mind you, I am not your usual, ""The book is better"" movie reviewer.  But it is almost like Peter Jackson went out of his way to take out the most crucial elements of the books and replace it with drivel.  Also every line that sounds even remotely cool in the books must be given to Gandalf, no matter who actually said it...  That's just frustrating, despite Sir Ian McKellen's stellar performance.  With what I would hope is the obvious exception of Orlando Bloom's third dismal performance as Legolas, the actors all did quite well; the characters were just not allowed to shine as they do in the books.

I see that the common consensus is that this movie is too long, and I agree.  What's most frustrating about that to me is that this movie had to finish The Two Towers since that film did not complete, and then this film left out the pivotal ending of the saga.  The Return of the King is actually the shortest volume of the three (there are six books, two in each volume).  As some have noted, the film noticeably scraps the scouring of the Shire, but for those who might have hoped for a fourth installment to finish that story, Peter Jackson dashed all hopes by disturbingly killing off Saruman at the beginning of the extended edition.  By the by, I understand many people feel that the scouring of the Shire is anticlimactic after the final defeat of Sauron, but for myself, I think the point that there is still evil in the world, and that heroes must still rise to fight it, is one of Tolkien's triumphs.  Back to my main point, though: the books were shorter while telling more story, because despite his depth and detail, Tolkien understood how to drive  a story along.  Peter Jackson, on the other hand, fails on that count.

Anyway, I am someone who always hoped that these movies would be made (I grew up watching the animations produced by Rankin/Bass and Fantasy Films).  But now I suppose I'll have to wait until someone is daring enough to try again, despite the overwhelming success of these films (which will probably not happen in my lifetime).  In the meantime, I'll continue to read the books every year.",2021-11-16T13:30:37.745Z,2021-12-08T02:57:12.631Z
122,643e267143250f055450ed85,drystyx,10.0,"A fitting end to a classic trilogy.
Frodo, Samwise, and Gollum journey through a Hell on what is called ""Middle Earth"", while Gandalf, Aragorn, Gimli, and Legolas go to war. King Theoden must decide whether to help those who would not help him. Merry wants to war, but is too small. Pippin finds himself getting in more and more mischief.
Lots of subplots. Never a dull second. Masterfully dierected.
What more can be said? Truly mesmerizing every step of the way, and a movie with maybe four endings that just lead into each other, and we still can't get enough.",2023-04-18T05:11:13.193Z,2023-04-18T05:11:13.304Z
122,64f4caf69e4586013af92859,CinemaSerf,8.0,"I've just seen this on the big screen for the first time since I saw it at London's sadly now long-gone Odeon at Marble Arch, which - at the time - boasted the biggest screen in the UK, and it has lost little of it's magic. Continuing with the interwoven tales of ""Frodo"", ""Sam"" and their treacherous guide ""Gollum"" as they trek through fire and brimstone to get the ring to Mount Doom; whilst Gandalf, Aragorn and the surviving members of the fellowship try to stem the might of ""Sauron"" and his armies of orcs and their allies. While this is undoubtedly a magnificent piece of cinema, I find the story drags a bit. I found the the focus to be too much on the less interesting characters - the lovelorn ""Eowyn"" (Miranda Otto); the delusional ""Denethor"" (John Noble) and decent but rather wimpish ""Faramir"" (David Wenham) as ""Gondor"" faces the wrath of their nemesis, and that slows the pace from the action just when it ought to be building. The delightful, friendly, rivalry between ""Gimli"" & ""Legolas"" features all too sparingly and it's got too ponderous a narrative to sustain the four hours the otherwise visionary Peter Jackson has created. Fortunately, the triple-header quest with Elijah Wood, Sean Astin and a superb Andy Serkis keep the other strand moving along suspensefully and tensely. The battle scenes are superb, though - when we get them, the effects really do rise to the occasion and, of course, the striking cinematography coupled with the inspired themes from Howard Shore contribute to a thoroughly entertaining adaptation of a thoroughly captivating fantasy adventure. If you make it past the start of the credits, there is the gloriously haunting ""Into the West"" from Annie Lennox to top off this finest of trilogies. The Oscar/BAFTA awards this achieved are a just reward for years of stunningly creative effort from thousands of people who turned the imagination of a 20th Century English academic into films that will last forever.",2023-09-03T18:05:42.222Z,2023-09-03T18:05:42.346Z
541671,684281c009a9901dc11b04de,JPV852,7.0,"Entertaining enough spin-off that features great stunts and action sequences one would expect from the franchise and while the story isn't terribly strong (to be fair none of the JW movies had amazing plots), it was a solid time-waster and Ana de Armas was fairly good in the lead. Reeves for his part probably had about 10-minutes of screen time and likely collected a nice paycheck for a day or two of filming. I won't say it broke new ground however I did think it was a step up from John Wick: Chapter 4. **3.5/5**",2025-06-06T05:50:56.511Z,2025-06-06T05:50:56.597Z
541671,684ab3484a3e44cf68293ebc,CinemaSerf,6.0,"This isn’t a film, it’s a live action video game with a predictable plot and loads of energetically choreographed CGI to substitute for anything vaguely akin to a story. It starts with the young “Eve” (Victoria Comte) who witnesses her father’s death at the hands of “The Chancellor” (Gabriel Byrne) before being adopted into the secret society of “John Wick” by “Winston” (Ian McShane) and his drag-like boss (Angelica Huston) where she learns to combine the artistic skills of a ballerina with deadly ninja ones - as she morphs into Ana de Armas (whilst everyone else remains exactly the same). Anyway, none of that really matters as she accidentally discovers the identity of the tribe who ruined her life and despite warnings of dire consequences, sets off on a lethal mission of retribution that takes her to a Czech Republic where everyone speaks perfect English. The thing is, it appears that her gang and the one she is pursuing have a sort of unwritten truce, and given she is about to throw that under the Skoda, Angelica has no choice other than to bring out of retirement the legendary you know who. Will that make anything any different or safer or even less repetitive? It not so much that this is derivative and really quite dull, it’s that the dialogue is woeful and the constant frying pan to fire scenarios where people get used and abused are ridiculous. Knives, guns, bottles, pots, pans, kettles - even a pair of ruthlessly applied roller skates and some flamer throwers help our heroine along but it’s hilarious that they always appear just when she needs them. She’s got the points and gone up a level, She also heals as if she were the sister of “Wolverine” and no amount of training is going to remove a six inch shard of glass from your body without it impeding your ability to scale a wall and wield a pick axe. Maybe I just wasn’t in the mood, but just like the series upon which this is based, it is unoriginal and after the umpteenth time she has survived against innumerable odds to fight again just had me wondering how long until she’s back with “Ballerina II - the Pirouette”. All of that said, though, it does look good on a cinema screen and that’s where it ought to be seen. It will be even more unimpressive on a television where you can easily hit the fast-forward button.",2025-06-12T11:00:24.938Z,2025-06-12T11:04:36.475Z
541671,68530f36f90aa9b27c5b7a40,Moviesandall,8.0,"_Ballerina_ is a culmination of everything that works in the John Wick universe, but also dialed up to new heights. The movie is quite a simple vengeance story at the center which is sadly left unfulfilled but it is how well every other element of the movie is taken that makes this story actually work at the end of the day. The action is the same John Wick action we know and love but with so much more creativity infused this time around, from people popping like a balloon by way of grenade to people being lit on fire like crazy. This different approach to the action of the main John Wick films, which is often cold and very mechanical, makes Ballerina stand out on its own. Of course, _Ballerina_ also stands out because of the committed efforts of Ana de Armas as Eve who the audience actually gets to care for in the movie. That's why John Wick's inclusion here seems like a massive 4th wall break because the audience is locked into Eve and her vengeful mission. Other flaws of this movie lie in character development, balance, motivation, and redemption but also in short plot points and vague plot points. Lastly, the world building in _Ballerina_ is a healthy amount, especially for a spin-off film, making the movie that much more interesting. _Ballerina_ is another stellar addition to the John Wick universe that I hope has legs to continue in the future.",2025-06-18T19:10:46.085Z,2025-07-09T15:19:44.279Z
541671,686421db27c04db8f3f83f9d,Marrvell,10.0,"* 1. The Ballerina in the world of John Wick is a captivating character who seamlessly blends the grace of ballet with the lethality of combat, embodying the franchise's unique fusion of art and violence. Introduced in John Wick: Chapter 3 – Parabellum, she enriches the series' intricate world-building by highlighting the diverse skills and backgrounds within the assassin network. Unity Phelan's portrayal is both elegant and fierce, making the Ballerina a memorable and striking addition to the John Wick universe.",2025-07-01T17:58:51.366Z,2025-07-09T16:28:20.454Z
541671,6864d4292472c28bf4eef7ca,Chandler Danier,6.0,"This woman sure gets hit in the head a lot. TBI is real.

Grenade fight! Eve's got bad grenade reaction when tables are turned. Maybe that TBI is kicking in a bit, young lady. Better start your finger games.

Sure is long. So much running. Fake running. Can't fake running. Sword spinning is stupid. Dude walked right into flamethrower range, over dead bodies, paused, smiled and then flamed. Get on the finger games. This feels much longer than new avengers.

Seems like flamethrower victims'd either be fine enough to kill or screaming and writhing on the floor. Dual flamethrower spin was cool. Overall, too much flamethrower.

He ruined Ted. He ruined Cyberpunk. Perhaps people will see Keanu's performance as ahead of its time.

Swearengen. More like Bidengen. Charon needs to be elaborately sworn in as the new guy.",2025-07-02T06:39:37.552Z,2025-07-02T06:39:37.621Z
541671,689e1f734f4665d261b714f0,hamfaceman,6.0,"I liked how there were a variety of specific weapon fights in this. Hammer fight, grenade fight, flame thrower fight. One big thing that bothers me, and has always bugged me about the John Wick movies is that there is this generic sounding rock/metal playing in the background for almost the entire duration of the movie. It really drags the whole thing down. It's funny how Norman Reedus just plays his character Daryl from the walking dead in everything he does now. This movie is ham faceable.",2025-08-14T17:40:03.840Z,2025-08-14T17:40:22.160Z
541671,68eccd2a13f20c8730a215be,patient1,8.0,"Fantastic opening sequence, filled with familial tenderness and then high octane action.

We've a masterclass of actors gracing is with their presence, and its such a fun ride. 
The film has just the right amount of banter to put a smile on your face and is able to move at the ""Wick Universe"" speed and momentum.

""Wick"" fans will appreciate that the film has an underlying story, one we can all feel. This has been an adventure in pain and vengeance, treachery, and honor.",2025-10-13T09:58:02.271Z,2025-11-30T17:48:51.315Z
541671,68f802b7fff8ae9b67482d2b,Dr_Nostromo,8.0,"80/100

Eve Macarro, groomed as an assassin by the Ruska Roma, uses here skills to hunt the killers of her father ...making herself an enemy to everyone. The 5th installment in the John Wick franchise was a very cool, exciting high action thriller. Director Len Wiseman takes the helm and, although the style of the film is noticeably different from other Wick movies, it is no less thrilling. Ana de Armas was the perfect Eve, Gabriel Byrne was an effective villain and John Wick making an appearance to stir things up, made this a joy to watch. Waiting for the sequel. -- DrNostromo.com",2025-10-21T22:01:27.292Z,2025-10-21T22:01:27.350Z
496243,5d060140c3a36832f220dedd,SWITCH.,10.0,"What makes ‘Parasite’ so satisfying is that it commits neither error. It’s an engrossing, stylish and near perfect movie, and its underlying themes go beyond merely pointing out class exploitation to challenge the logic of capital. Though he is often juggling a mosaic of characters, themes and social issues, Bong never eschews his anarchic impulses and dark humour. It’s a movie that should be seen as widely as possible, if only so that Bong Joon-ho gets more chances to make movies for modern audiences that badly need them.
- Jake Watt

Read Jake's full article...
https://www.maketheswitch.com.au/article/review-parasite-a-bloodthirsty-and-very-funny-look-at-class-warfare

Head to https://www.maketheswitch.com.au/sff for more Sydney Film Festival reviews.",2019-06-16T08:43:44.648Z,2021-06-23T15:58:23.343Z
496243,5daaf2d59661fc001241a1d8,Sheldon Nylander,10.0,"The working class and down on their luck Kim family struggle to make ends meet. When a friend of the son, Ki-Woo’s, who is an English tutor for the daughter in the wealthy Park family, has to leave his position, he recommends Ki-Woo for the job. Now having an ""in"" with the wealthy family, the Kims begin plotting the downfall of the current household servants and inserting themselves into those vacant positions, making them all gainfully employed and with money finally flowing into the household. But not everything is as it seems in the Park house or with their previous servants.

This movie starts out as a comedy and quickly goes into social commentary, pointing out the differences between the poor working class family and the wealthy privileged family. The differences are ones that get commonly pointed out with the well-to-do having what usually gets termed as first-world-problems, while the poor family is literally trying to survive and save meager possessions in a flood. It doesn’t shy away or try to be subtle about it, but interestingly enough, we don’t feel beaten over the head with it either, which is a major change from the ham-fisted approach taken by most filmmakers. Couching this in a comedy is a good approach, as well, as the audience’s guard is let down and we become more receptive to the ideas.

However, I do say it’s MOSTLY a comedy. The third act takes a dark, dark turn, and the contrast, not to mention general disdain and even indifference, between the classes becomes much more severe. This gets into some hard territory, and characters that we’ve found quirky and even come to like in some ways show very different sides of themselves. At the same time, it doesn’t feel unexpected, almost like we could tell that this was under the surface all the time and tried to ignore it, but aren’t surprised by it when it does show up. This is some masterful characterization!

Another aspect of note is that this film is rich in allegory and metaphor. It’s a smart film, yet at the same time the filmmakers are not condescending about it. They give the audience credit for being able to understand the symbolism and don’t spoon feed you everything, which is a refreshing change from the usual head-beating most filmmakers go for. At the same time, they understand that not every audience member will understand or immediately pick up on every symbol, but they have crafted this so carefully and so perfectly that you don’t have to understand each and every one. That understanding merely enriches the experience, but isn’t essential to it.

This film has gotten some recognition, and deservedly so. It is rich, intelligent, and polished to a degree that we sadly don’t see as often as we should nowadays, showing the filmmakers are masters of their craft. This is easily one of the best films I’ve seen in 2019. Highly recommended!",2019-10-19T11:26:13.011Z,2021-06-23T15:58:28.159Z
496243,5e1b2ab13520e8001735adfa,Saru,4.0,"This is VERY HIGHLY OVERRATED. 
The most part of the movie is foul-playing, most of those scenes seem to have been copied from the 1999/old Vijay’s movie: Minsaara Kannan [IMDB: https://www.imdb.com/title/tt7562630/?ref_=nv_sr_srsg_2], (Warning: This again might be a copy of some other movie as well]. 
“Morse code” has been used in a much better way in 2017 Ajith’s film: Vivegam [IMDB:https://www.imdb.com/title/tt6878378/?ref_=nv_sr_srsg_0] [Letterboxd: https://letterboxd.com/film/vivegam/]
I just don’t understand what makes this movie so special that it has been appraised so highly. It is not even 10% of the Tamil movies at this level/standard.
People who’re praising this movie must start watching Tamil movies instead of Korean, there are so many gems that have gone unnoticed.
There is really nothing special in this movie that stands out. 
Cannot digest that an average movie like this has got so much limelight. Btw: Where does this kinda BS trend start off?",2020-01-12T14:18:25.406Z,2021-06-23T15:58:32.063Z
496243,5e299d081685da0011e2cd24,tmdb39513728,10.0,"errbnb

News that Adam McCay is collaborating with Bong Joon Ho to retool Parasite as a Netflix series makes me positively giddy. Parasite is easily the best movie I've seen since the Big Short. Joon Ho's compelling ease of execution alongside the effortless lure of the plot's trappings had me hooked in an instant. I would have been happy watching this family fold pizza boxes for two hours. The story, like the family, takes on a life of its own, rapidly elevating to a setup impossible to sustain. The Bunuelesque occupy-the-rich scheme gleefully, blissfully ascends to lofty heights only, inevitably, to hit the fatal fan. The poor buggers ultimately find themselves literally chin deep in their own sh*t. The hotsy-totsy aristocrats, meanwhile, host a lovely garden party that flips into a tragic Shakespearean bloodbath. It's all fun and games till someone loses a daughter. (Note to the rich: Check the references of new hires and think twice before inviting riffraff to your afternoon functions). Decades in the making, the implosion of a middle income buffer and a widening disparity between social classes make Parasite a must-see for all income brackets. You don't have to be rich or detest or envy the rich to enjoy this instant classic. But please, whatever you do, don't try this a home, folks. Never combine the rich and poor without safety goggles or outside the confines of a controlled and supervised laboratory setting.",2020-01-23T13:18:00.835Z,2021-06-23T15:58:33.361Z
496243,5e2f27e0c56d2d00134e8e40,Matthew Brady,9.0,"""You know what kind of plan that never fails? No plan. No plan at all. You know why? Because life cannot be planned.""

'Parasite' is absolutely fantastic. I'm still buzzing how good this movie is. Unpredictable and nuts. You know, this summer I was starting to get a little worn out with the endless sequels, remakes and soulless crash grabs, so I find it refreshing we get movies like this once awhile.

I admire Bong Joon-Ho as a director, especially his Korean movies. Not to say I dislike his English language films like 'Snowpiercer' and 'Okja', but in my personal opinion those don't match the same quality as his Korean movies and there isn't a sex pest trying to control his work. Anywhere, Bong Joon-Ho is one of the best working directors alive and 'Parasite' proves it.

The movie perfectly blends drama and comedy so effortlessly, it basically breaks the impossible. And the comedy is actually hilarious and well written with the execution being sold on the actors. The thing I love so much is how funny, thrilling and intense the movie can be, hijacking all senses and emotions all wrapped into one - only a few directors can pull something this unique.

The performances from everyone was brilliant and there's so much depth to each character, they make the movie as captivating as it is. The cinematography was beautiful, the music was remarkable, and the movie says so much it's the reason why I was engaged throughout.

I highly recommend people to avoid knowing anything before going in, because trust me it will add to your experience.

Overall rating: Finally, a breath of fresh air. My second favorite movie of this year.",2020-01-27T18:11:44.059Z,2021-06-23T15:58:33.480Z
496243,5e497b4a676ce20018001b8c,Manuel São Bento,10.0,"If you enjoy reading my Spoiler-Free reviews, please follow my blog @
https://www.msbreviews.com

Yes, I know. I'm late as hell. I don't really have anything to offer you besides my personal opinion. Theses and video essays are breaking down Parasite at such a deep level that I can't really write anything new. Nevertheless, I'll share my thoughts on it because it would be a massive miss from someone who considers himself as a film critic. I had this movie on my watchlist since last summer, but I kept delaying it, underestimating my time. So, no, I'm not just watching Parasite because it won Best Picture at the Oscars, I always planned on it.

In addition to that, yes, I also love it like most people, and no, I'm not writing this because I'm ""following the pack"". Bong Joon Ho simply delivered one of 2019's best films, and it's definitely cracking a spot in my Top10. I really enjoyed what Bong did with Okja, and I'm a massive fan of Snowpiercer. Therefore, this isn't just another South Korean flick. It's directed and co-written by someone who has been proving himself for quite some time. Even though I still defend that Sam Mendes deserved to win Best Director for his work on 1917, I'm more than happy that a foreign movie finally won Best Picture, and what a film to do it!

It can be described as a dark dramedy, but I think social satire is more adequate. The differences between the rich and the poor are beautifully shown on-screen exclusively through visuals. There's so little exposition, which is one of the reasons why Parasite has one of 2019's best screenplays. The balance between explaining something and leaving it ambiguous is perfect. Throughout the runtime, Bong Joon Ho leans on an actor's face so that the audience can understand what that character is feeling through its expressions, which will explain its actions later on.

There's a sequence that surely has been heavily discussed for the past months. It's raining, and Bong cleverly divides the screen with how the wealthy family is dealing with it against the poor neighborhood where the Kim family comes from. The gorgeous cinematography, the unforgettable musical score, the seamless editing... Everything about this sequence is technically flawless, and it carries such an emotionally powerful message. Something astonishing and beautiful to look at for some can be a horrible disaster for others.

It's a movie that balances a lot of tones. In ten minutes, the tone goes from funny to dramatic to suspenseful to scary to absolute tragedy... and it all feels incredibly realistic. That's one of my major compliments to Parasite: I never felt like it was fiction. I never thought ""this is too much, this would never occur"". Even in the third act, where the narrative takes some bold decisions, everything makes sense with what had been shown until then. From shocking character actions to surprising plot points, Bong and Han Jin-won's screenplay is excellent.

Everyone in the cast is fantastic, but Song Kang-ho is the standout, in my opinion. His role as the father of the Kim family is brilliant. I'm actually surprised he wasn't nominated for Best Actor in more award shows. I created a connection with this family in such a way that the ending truly impacted me. It's tough to deny that the writing is what makes Parasite the phenomenon that so many people fell in love with, myself included.

Technically, I don't have any defects to point out. It's one of those films that I firmly believe in having virtually no flaws. I'm in love with the score, I gasped several times at the impressive cinematography, and the editing is perfect. Whatever genre the story decides to go to, it's always entertaining and extremely captivating. Its comedy is very smart, and it made me laugh a lot of times. Its dramatic storylines kept my eyes always focused on what was happening. Even when it briefly delves into the horror territory, it's more suspenseful and scary than most of that genre's flicks nowadays.

All in all, Parasite genuinely surprised me. With so many people hyping it to a ridiculously high level, my expectations were very moderate. Nevertheless, I love it as much or more as everyone else. I know that watching it this late can make some people question my opinion/rating, but I would never love a movie because I ""should"" or because other people do. It deserves every award it received, especially the ones concerning the screenplay. It's one of the best original stories of the last few years, and it's written in such a brilliant manner, with beautiful visual storytelling instead of the overused exposition. An emotionally resonant message is present throughout the whole runtime, and the various tones are balanced seamlessly. Technically flawless: cinematography, score, editing... everything's absolutely perfect. Nothing is placed without purpose. Not a single line of dialogue is wasted. Bong Joon Ho is a phenomenal filmmaker, one that cares about the art and everything that comes with it. He truly put his heart and soul into this, and it would be a shame if anyone fails to watch this magnificent movie just because it's in a foreign language. Please, don't make such an awful mistake...

Rating: A+",2020-02-16T17:26:34.659Z,2021-06-23T15:58:34.050Z
496243,5e4c3eaf283ed900175abfdd,JPV852,7.0,"Decent enough dark comedy/thriller, with nice performances and an engaging story, though not entirely sure it was Best Picture worthy though reserving judgment as I've only seen one other nominee, Joker which I loved but not worthy of a BP.

I don't know, maybe I'm a bit disappointed given the awards the film won and my viewpoint would've been different seeing it a couple weeks back. As it is, had some entertaining and thrilling moments, but emotionally can't say I was invested... **3.75/5**",2020-02-18T19:44:47.181Z,2021-06-23T15:58:34.126Z
