movie_id,title,original_title,original_language,overview,tagline,status,genre_ids,genres,production_countries,popularity,release_date,runtime,budget,revenue,vote_average,vote_count,imdb_id
4169,Breach,Breach,en,"Eric O'Neill, a low-level surveillance expert with the FBI, believes he is accomplishing his dream of becoming a full-fledged agent, with his unexpected promotion and assignment to clerk for Robert Hanssen, a renowned senior agent with 25 years in the FBI. However, he soon learns the reason for his promotion is to gain Hanssen's trust and find proof that he is a traitor to the country. Determined to draw the suspected double-agent out of deep cover, O'Neill finds himself in a lethal game of spy vs. spy, where nothing is as it seems.",How one man betrayed the security of a nation.,Released,18|53|80|36,Drama|Thriller|Crime|History,US,2.268,2007-02-12,110,23000000,41000000,6.6,655,tt0401997
466622,The Rhythm Section,The Rhythm Section,en,"When she discovers the plane crash that claimed the lives of her family was no accident, Stephanie Patrick enters the dark, complex world of international espionage seeking vengeance. With nothing left to lose, Stephanie transforms from victim to assassin and discovers that neither revenge nor the truth are what they appear.",Witness the birth of an assassin.,Released,28|53,Action|Thriller,ES|GB|US,2.3822,2020-01-31,109,50000000,5989583,5.507,653,tt7134096
516729,Paddington in Peru,Paddington in Peru,en,"Paddington travels to Peru to visit his beloved Aunt Lucy, who now resides at the Home for Retired Bears. With the Brown Family in tow, a thrilling adventure ensues when a mystery plunges them into an unexpected journey through the Amazon rainforest and up to the mountain peaks of Peru.",A little bear goes a long way.,Released,10751|35|12,Family|Comedy|Adventure,GB|JP,4.7861,2024-11-08,106,90000000,171458837,6.8,655,tt5822536
523781,Words on Bathroom Walls,Words on Bathroom Walls,en,"Diagnosed with a mental illness halfway through his senior year of high school, a witty, introspective teen struggles to keep it a secret while falling in love with a brilliant classmate who inspires him to open his heart and not be defined by his condition.","If you can't trust your mind, trust your heart.",Released,18|10749,Drama|Romance,US,1.9252,2020-08-21,111,8000000,3151849,7.8,653,tt8045906
340945,USS Indianapolis: Men of Courage,USS Indianapolis: Men of Courage,en,"The harrowing true story of the crew of the USS Indianapolis, who were stranded in the Philippine Sea for five days after delivering the atomic weapons that would eventually end WWII. As they awaited rescue, they endured extreme thirst, hunger, and relentless shark attacks.","1196 men aboard, 5 days in water, 317 survived",Released,28|10752,Action|War,US,2.9925,2016-09-22,128,40000000,2158568,5.872,653,tt2032572
10739,Anything Else,Anything Else,en,"Jerry Falk, an aspiring writer in New York, falls in love at first sight with a free-spirited young woman named Amanda. He has heard the phrase that life is like ""anything else,"" but soon he finds that life with the unpredictable Amanda isn't like anything else at all.","In any relationship, one person always does the heavy lifting.",Released,18|35|10749,Drama|Comedy|Romance,US,1.8044,2003-08-27,108,18000000,13585075,6.2,653,tt0313792
19204,The Beyond,...E tu vivrai nel terrore! L'aldilà,it,"A young woman inherits an old hotel in Louisiana where, following a series of supernatural ""accidents"", she learns that the building was built over one of the entrances to Hell.",Beyond death... Beyond Evil... Beyond the dreaded gates of hell.,Released,27,Horror,IT,1.7429,1981-04-22,88,400000,123843,6.9,655,tt0082307
16372,The Innocents,The Innocents,en,A young governess for two children becomes convinced that the house and grounds are haunted by ghosts and that the children are being possessed.,Apparitions? Evils? Corruptions?,Released,27|9648|18,Horror|Mystery|Drama,GB,1.3453,1961-11-24,100,430000,1200000,7.5,654,tt0055018
13785,Best in Show,Best in Show,en,"The tension is palpable, the excitement is mounting and the heady scent of competition is in the air as hundreds of eager contestants from across America prepare to take part in what is undoubtedly one of the greatest events of their lives -- the Mayflower Dog Show. The canine contestants and their owners are as wondrously diverse as the great country that has bred them.",Some pets deserve a little more respect than others.,Released,35,Comedy,US,3.748,2000-09-29,90,0,0,6.9,653,tt0218839
539517,Constantine: City of Demons - The Movie,Constantine: City of Demons - The Movie,en,"A decade after a tragic mistake, family man Chas Chandler and occult detective John Constantine set out to cure his daughter Trish from a mysterious supernatural coma.","To stop a devil, you must summon a bigger one.",Released,14|16|27|28,Fantasy|Animation|Horror|Action,US,2.421,2018-10-04,90,0,0,7.677,653,tt9177882
133698,A Perfect Plan,Un plan parfait,fr,"Successful woman in love tries to break her family curse of every first marriage ending in divorce, by dashing to the altar with a random stranger before marrying her boyfriend.",,Released,35|10749,Comedy|Romance,FR,1.7184,2012-10-29,104,0,0,5.885,654,tt1986843
27936,Micmacs,Micmacs à tire-larigot,fr,"While standing in the doorway of the video shop where he works, Bazil is inadvertently shot in the head. Now homeless and jobless, he is taken in by a troupe of misfits who live in a giant mound of trash. There Bazil begins his quest for revenge against the people who produced the gun that shot him.",Non Stop Madness.,Released,28|35|80,Action|Comedy|Crime,FR,1.5257,2009-10-28,104,33000000,14000000,6.6,654,tt1149361
10093,The Return,The Return,en,"Joanna Mills has a successful career but feels her personal life is spinning out of control. She has few friends, an estranged father, and a crazy ex-boyfriend who is stalking her. Joanna begins having terrifying visions of a woman's murder, and it seems that she is the killer's next target. Determined to solve the mystery and escape her apparent fate, Joanna follows her visions to the victim's hometown and finds that some secrets just do not stay buried.",The past never dies. It kills.,Released,27|18|53,Horror|Drama|Thriller,US,1.8202,2006-11-10,85,15000000,11992014,6.0,653,tt0433442
17057,In a Lonely Place,In a Lonely Place,en,"A violent screenwriter and a female neighbor fall in love after she clears him of murder, but she begins to have second thoughts.",The Bogart suspense picture with the surprise finish!,Released,53|18|10749|9648,Thriller|Drama|Romance|Mystery,US,2.1737,1950-05-17,93,0,0,7.6,655,tt0042593
1977,The Grudge 3,The Grudge 3,en,"Jake Kimble, the sole survivor of the Chicago massacre, is killed while in solitary confinement. His doctor begins investigating the claims he made about a long-haired woman in white, as a mysterious Japanese woman arrives at his old apartment building to help them get rid of the curse.",You can't escape the curse.,Released,9648|27|53,Mystery|Horror|Thriller,US,2.2386,2009-05-12,90,5000000,38610009,5.4,652,tt1053859
8738,The Final Countdown,The Final Countdown,en,"During routine manoeuvres near Hawaii in 1980, the aircraft-carrier USS Nimitz is caught in a strange vortex-like storm, throwing the ship back in time to 1941—mere hours before the Japanese attack on Pearl Harbor.","Trapped outside the boundaries of time and space... 102 aircraft... 6,000 men... all missing.",Released,10752|28|878,War|Action|Science Fiction,US,3.2757,1980-01-31,103,12000000,16647800,6.6,653,tt0080736
9651,Supergirl,Supergirl,en,"After losing a powerful orb, Kara, Superman's cousin, comes to Earth to retrieve it and instead finds herself up against a wicked witch.",Her first great adventure.,Released,12|14|28|878,Adventure|Fantasy|Action|Science Fiction,NL|GB|US,2.5534,1984-07-01,124,35000000,14296438,5.281,652,tt0088206
6439,Racing Stripes,Racing Stripes,en,"Shattered illusions are hard to repair -- especially for a good-hearted zebra named Stripes who's spent his life on a Kentucky farm amidst the sorely mistaken notion that he's a debonair thoroughbred. Once he faces the fact that his stark stripes mark him as different, he decides he'll race anyway. And with help from the young girl who raised him, he just might end up in the winner's circle.",Cheer 'til you're horse!,Released,35|10751,Comedy|Family,US,4.6835,2005-01-06,102,30000000,90754475,5.9,652,tt0376105
425134,How to Be a Latin Lover,How to Be a Latin Lover,en,An aging Latin lover gets dumped by his sugar mama and must fend for himself in a harsh world.,Fifty shades grayer,Released,35,Comedy,MX|US,1.8933,2017-03-06,116,0,26251899,6.9,651,tt4795124
171,The Party 2,La Boum 2,fr,A young French teenage girl after moving to a new city falls in love with a boy and is thinking of having sex with him because her girlfriends have already done it.,,Released,35|10749|18,Comedy|Romance|Drama,FR,1.663,1982-12-08,109,0,0,6.4,652,tt0083686
27324,Pulse,回路,ja,"In the immense city of Tokyo, the darkness of the afterlife lures some of its inhabitants who are desperately trying to escape the sadness and isolation of the modern world.",Do you want to meet a ghost?,Released,27|53|9648,Horror|Thriller|Mystery,JP,3.0385,2001-02-03,119,25000000,318451,6.7,652,tt0286751
632,Stalag 17,Stalag 17,en,"After two American prisoners are killed by guards in the act of escaping from a German POW camp in World War II, barracks black marketeer J.J. Sefton is suspected of being an informer.","The star-spangled, laugh-loaded salute to our P.W. heroes!",Released,35|18|10752,Comedy|Drama|War,US,1.8509,1953-05-29,120,1661530,10000000,7.7,652,tt0046359
12227,White Fang,White Fang,en,Jack London's classic adventure story about the friendship developed between a Yukon gold hunter and the mixed dog-wolf he rescues from the hands of a man who mistreats him.,"Where civilization ends, their journey begins.",Released,28|12|18|10751,Action|Adventure|Drama|Family,US,2.5944,1991-01-18,107,14000000,34793160,6.7,651,tt0103247
98548,People Like Us,People Like Us,en,"After flying home to L.A. for the funeral of his estranged record-producer father, a struggling man discovers that the will stipulates that he must deliver $150,000 in cash to a 30-year-old alcoholic sister he never knew existed, and her troubled 12-year-old son.",Find your family.,Released,18,Drama,US,2.8591,2012-06-29,114,16000000,12434778,6.8,652,tt1716777
543580,They Shall Not Grow Old,They Shall Not Grow Old,en,"A documentary about World War I with never-before-seen footage to commemorate the centennial of Armistice Day, and the end of the war.",,Released,99|36|10752,Documentary|History|War,GB|NZ,1.7551,2018-11-09,99,0,20904188,7.767,651,tt7905466
206563,Trash,Trash,en,"Set in Brazil, three kids who make a discovery in a garbage dump soon find themselves running from the cops and trying to right a terrible wrong.",You never know what you might find,Released,12|80|18|53|9648,Adventure|Crime|Drama|Thriller|Mystery,BR|GB,3.8788,2014-10-09,112,0,0,7.0,651,tt1921149
12093,Lilya 4-ever,Lilja 4-ever,sv,"In a struggling post-Soviet community, Lilya a teenage girl is abandoned when her mother moves to the United States with her boyfriend. Facing neglect and poverty, she meets Andrei, who offers her a job in Sweden, giving her hope for a better life — and a journey that will change everything.",,Released,18|80,Drama|Crime,DK|SE,2.7497,2002-08-23,109,2700000,1007747,7.6,652,tt0300140
758330,"Good Luck to You, Leo Grande","Good Luck to You, Leo Grande",en,"Nancy Stokes, a retired schoolteacher, is pretty sure she has never had good sex. Now that her husband has died, she is determined to take a tour of sexual vistas that until now she has only imagined. She even has a plan; it involves an anonymous hotel room, and a sex worker who calls himself Leo Grande.",It's never too late to try something new.,Released,10749|18,Romance|Drama,GB,5.0808,2022-06-16,97,0,7589829,7.0,650,tt13352968
10227,PlayTime,PlayTime,fr,"Clumsy Monsieur Hulot finds himself perplexed by the intimidating complexity of a gadget-filled Paris. He attempts to meet with a business contact but soon becomes lost. His roundabout journey parallels that of an American tourist, and as they weave through the inventive urban environment, they intermittently meet, developing an interest in one another. They eventually get together at a chaotic restaurant, along with several other quirky characters.",An incomparable spectacle.,Released,35,Comedy,FR|IT,1.8927,1967-12-13,115,0,0,7.7,651,tt0062136
11064,Brewster's Millions,Brewster's Millions,en,"Monty Brewster, an aging minor-league baseball player, stands to inherit $300 million if he can successfully spend $30 million in 30 days without anything to show for it, and without telling anyone what he's up to... A task that's a lot harder than it sounds!",You don't have to be crazy to blow 30 million dollars in 30 days. But it helps.,Released,35,Comedy,US,2.7507,1985-05-22,97,20000000,45833132,6.6,651,tt0088850
231001,All Hallows' Eve,All Hallows' Eve,en,"While watching two children on Halloween night, a babysitter finds an old VHS tape in the kids' trick or treat bag. The tape features three tales of terror, all linked together by a murderous clown.",Come Out and Play.,Released,27,Horror,US,1.7192,2013-10-29,82,0,0,5.656,650,tt2900624
13925,Luxo Jr.,Luxo Jr.,en,"A baby lamp finds a ball to play with and it's all fun and games until the ball bursts. Just when the elder Luxo thinks his kid will settle down for a bit, Luxo Jr. finds a ball ten times bigger.",,Released,16|35,Animation|Comedy,US,2.0515,1986-08-17,2,0,0,7.0,650,tt0091455
11004,Wonder Boys,Wonder Boys,en,Grady is a 50-ish English professor who hasn't had a thing published in years—not since he wrote his award winning 'Great American Novel' 7 years ago. This weekend proves even worse than he could imagine as he finds himself reeling from one misadventure to another in the company of a new wonder boy author.,Undependable. Unpredictable. Unforgettable.,Released,35|18,Comedy|Drama,DE|JP|GB|US,2.5831,2000-02-22,107,35000000,33426588,6.8,650,tt0185014
12142,Alone in the Dark,Alone in the Dark,en,"Edward Carnby is a private investigator specializing in unexplainable supernatural phenomena. His cases delve into the dark corners of the world, searching for truth in the occult remnants of ancient civilizations. Now, the greatest mystery of his past is about to become the most dangerous case he has ever faced.",Can mankind defeat the army of darkness unleashed by an ancient evil cult?,Released,28|14|27,Action|Fantasy|Horror,CA|DE|US,2.2032,2005-01-28,98,20000000,12693645,3.24,651,tt0369226
5780,Torn Curtain,Torn Curtain,en,"During the Cold War, an American scientist appears to defect to East Germany as part of a cloak and dagger mission to find the formula for a resin solution—but the plan goes awry when his fiancee, unaware of his motivation, follows him across the border.",It tears you apart with suspense!,Released,53,Thriller,US,1.8064,1966-07-14,127,3000000,13000615,6.6,651,tt0061107
550231,The Secret: Dare to Dream,The Secret: Dare to Dream,en,"A widow with three children hires a handyman to fix her house during a major storm. When not doing home repairs, he shares his philosophy of believing in the power of the universe to deliver what we want.",,Released,18|10749,Drama|Romance,US,2.5713,2020-04-16,107,21000000,3215636,7.3,649,tt4411584
1045938,G20,G20,en,"After the G20 Summit is overtaken by terrorists, President Danielle Sutton must bring all her statecraft and military experience to defend her family and her fellow leaders.",Never underestimate a patriot.,Released,28|9648|18,Action|Mystery|Drama,US,4.8669,2025-04-10,108,0,0,6.402,650,tt23476986
11393,The Natural,The Natural,en,An unknown middle-aged batter named Roy Hobbs with a mysterious past appears out of nowhere to take a losing 1930s baseball team to the top of the league.,He lived for a dream that wouldn't die.,Released,18,Drama,US,9.0783,1984-05-11,137,28000000,48000000,6.9,649,tt0087781
820912,Persuasion,Persuasion,en,"Living with her snobby family on the brink of bankruptcy, Anne Elliot is an unconforming woman with modern sensibilities. When Frederick Wentworth - the dashing one she once sent away - crashes back into her life, Anne must choose between putting the past behind her or listening to her heart when it comes to second chances.",,Released,10749|18|35,Romance|Drama|Comedy,GB|US,2.2276,2022-07-01,108,0,0,6.1,649,tt13456318
590706,Jiu Jitsu,Jiu Jitsu,en,"Every six years, an ancient order of jiu-jitsu fighters joins forces to battle a vicious race of alien invaders. But when a celebrated war hero goes down in defeat, the fate of the planet and mankind hangs in the balance.","From the darkness, the ultimate fighter rises.",Released,28|878|14,Action|Science Fiction|Fantasy,CY|US,2.4057,2020-11-20,102,23000000,99924,4.8,649,tt9624766
1061699,The Six Triple Eight,The Six Triple Eight,en,"During World War II, the US Army's only all-Black, all-women battalion takes on an impossible mission: sorting through a three-year backlog of 17 million pieces of mail that hadn't been delivered to American soldiers and finish within six months.",They were ordered to provide hope...,Released,18|10752|36,Drama|War|History,US,3.6117,2024-12-06,130,0,0,7.524,648,tt24458622
8422,Rocco and His Brothers,Rocco e i suoi fratelli,it,"When a impoverished widow’s family moves to the big city, two of her five sons become romantic rivals with deadly results.",DARING in its realism. STUNNING in its impact. BREATHTAKING in its scope.,Released,18|10749,Drama|Romance,FR|IT,1.5316,1960-10-07,178,0,0,8.0,649,tt0054248
157820,Mood Indigo,L'Écume des jours,fr,A woman suffers from an unusual illness caused by a flower growing in her lungs.,,Released,18|14,Drama|Fantasy,FR|GB,1.3934,2013-01-10,131,16040770,10435322,6.125,648,tt2027140
41602,Charlie Countryman,Charlie Countryman,en,A young American falls hard for a Romanian cellist whose father has recently died -- and whose violent past could bring about his own demise.,"The only way to save the one you love, is to die.",Released,28|35|18|10749|53,Action|Comedy|Drama|Romance|Thriller,US,1.8969,2013-02-09,108,0,11650,6.4,649,tt1196948
11916,Two Mules for Sister Sara,Two Mules for Sister Sara,en,"When a wandering mercenary named Hogan rescues a nun called Sister Sara from the unwanted attentions of a band of rogues on the Mexican plains, he has no idea what he has let himself in for. Their chance encounter results in the blowing up of a train and a French garrison, as well as igniting a spark between them that survives a shocking discovery.",CLINT EASTWOOD...the deadliest man alive...takes on a whole army with two guns and a fistful of dynamite!,Released,37|12|10749,Western|Adventure|Romance,US,2.6707,1970-03-02,114,2500000,5050000,7.0,648,tt0065134
27585,Rabbit Hole,Rabbit Hole,en,Life for a happy couple is turned upside down after their young son dies in an accident.,The only way out is through.,Released,18,Drama,US,2.2223,2010-12-16,91,5000000,5144717,6.7,648,tt0935075
38277,Camping 2,Camping 2,fr,"Jean-Pierre Savelli is a forty-something employee of an insurance company in Clermont-Ferrand who finds himself facing a mid-life crisis. When his fiancée Valérie decides to put their relationship on hold, he changes his holiday plans and heads for the Flots Bleus camping site near Arcachon. Jean-Pierre had been hoping for peace and calm. Instead he meets Patrick Chirac and his entourage of inveterate holidaymakers...",,Released,35,Comedy,FR,0.4916,2010-04-21,99,28612179,0,4.8,648,tt1503096
8851,The Blob,The Blob,en,"A drive-in favorite, this sci-fi classic follows teenagers Steve and his best girl, Jane, as they try to protect their hometown from a gelatinous alien life form that engulfs everything it touches. The first to discover the substance and live to tell about it, Steve and Jane witness the blob destroying an elderly man, then it growing to a terrifying size. But no one else has seen the goo, and policeman Dave refuses to believe the kids without proof.",It crawls. It creeps. It eats you alive!,Released,27|878,Horror|Science Fiction,US,3.0099,1958-09-10,82,110000,4000000,6.2,648,tt0051418
2433,The Young Girls of Rochefort,Les Demoiselles de Rochefort,fr,"In the seaside town of Rochefort, twin sisters Delphine and Solange dream of love and artistic fulfillment beyond their quiet lives. As sailors, artists, musicians, and chance visitors pass through town during a weekend fair, a web of near-misses and romantic longing brings ideal partners tantalizingly close—without their realizing it.",…They're singing and dancing in the streets.,Released,10749|35|18,Romance|Comedy|Drama,FR,1.6719,1967-03-08,126,0,0,7.671,648,tt0062873
400090,The Nightingale,The Nightingale,en,"In 1825, Clare, a 21-year-old Irish convict, chases a British soldier through the rugged Tasmanian wilderness, bent on revenge for a terrible act of violence he committed against her family. She enlists the services of an Aboriginal tracker who is also marked by trauma from his own violence-filled past.",Her song will not be silenced.,Released,18|53|37,Drama|Thriller|Western,AU|US|CA,1.6441,2018-09-23,136,0,855756,7.066,647,tt4068576
16633,Somewhere in Time,Somewhere in Time,en,"Young writer Richard Collier is met on the opening night of his first play by an old lady who begs him to ""Come back to me"". Mystified, he tries to find out about her, and learns that she is a famous stage actress from the early twentieth century. Becoming more and more obsessed with her, by self-hypnosis he manages to travel back in time—where he meets her.",Someday in the past he will find her...,Released,18|14|10749,Drama|Fantasy|Romance,US,3.8336,1980-10-02,103,5100000,0,7.5,647,tt0081534
9280,Femme Fatale,Femme Fatale,en,"A $10-million diamond rip-off, a stolen identity, a new life married to a diplomat. Laure Ash has risked big, won big. But then a tabloid shutterbug snaps her picture in Paris, and suddenly, enemies from Laure's secret past know who and where she is. And they all want their share of the diamond heist. Or her life. Or both.",Nothing is more desirable or more deadly than a woman with a secret.,Released,9648|80|53,Mystery|Crime|Thriller,CH|FR,3.0098,2002-04-30,114,35000000,16800000,6.2,647,tt0280665
467936,The Children Act,The Children Act,en,"In the midst of a marital crisis, a High Court judge must decide if she should order a life-saving blood transfusion for a teen with cancer despite his family's refusal to accept medical treatment for religious reasons.",We all make choices. Hers make history.,Released,18,Drama,GB|US,2.3925,2018-08-01,105,0,17696794,6.6,646,tt6040662
18570,"Food, Inc.","Food, Inc.",en,"Documentary filmmaker Robert Kenner examines how mammoth corporations have taken over all aspects of the food chain in the United States, from the farms where our food is grown to the chain restaurants and supermarkets where it's sold. Narrated by author and activist Eric Schlosser, the film features interviews with average Americans about their dietary habits, commentary from food experts like Michael Pollan and unsettling footage shot inside large-scale animal processing plants.",You'll never look at dinner the same way again.,Released,99,Documentary,US,1.1643,2008-09-07,94,1000000,4606199,7.3,647,tt1286537
12560,The Big Chill,The Big Chill,en,Seven old college friends gather for a weekend reunion after the funeral of one of their own.,"The story of eight old friends searching for something they lost, and finding that all they needed was each other.",Released,35|18,Comedy|Drama,US,3.333,1983-09-30,105,8000000,56342711,6.8,646,tt0085244
10727,Darkness Falls,Darkness Falls,en,"A vengeful spirit has taken the form of the Tooth Fairy to exact vengeance on the town that lynched her 150 years earlier. Her only opposition is the only child, now grown up, who has survived her before.",An eye for an eye. Your life for a tooth.,Released,53|27,Thriller|Horror,AU|US,2.0638,2003-01-24,86,0,0,5.6,647,tt0282209
6968,The Baader Meinhof Complex,Der Baader Meinhof Komplex,de,"When German police viciously quell a protest against the shah of Iran, popular journalist Ulrike Meinhof rebels against her dishonest marriage, walks away from her children and joins radical anarchist Andreas Baader. Together with Baader's girlfriend, Gudrun Ensslin, they form the violent Red Faction Army, and together perpetrate a slew of terrorist attacks as a way of disrupting the fabric of what they see as an increasingly fascist state.",,Released,28|80|18|36|53,Action|Crime|Drama|History|Thriller,CZ|FR|DE,2.7871,2008-09-25,149,19700000,26937355,7.0,646,tt0765432
12117,Instinct,Instinct,en,"In a prison for the criminally insane, deranged anthropologist Ethan Powell is set to be examined by a bright young psychiatrist, Theo Caulder. Driven by ambition and a hunger for the truth, Caulder will eventually risk everything—even put his very life on the line—in a harrowing attempt to understand the bizarre actions of this madman.",Nothing is more savage than civilization.,Released,18|53,Drama|Thriller,US,2.9566,1999-06-04,124,80000000,34105207,6.5,646,tt0128278
440708,Mom or Dad?,Mamma o papà?,it,"A divorced couple fights for the custody of their three children: neither of them wants it. Mom wants to leave them to dad, and vice versa.",,Released,35,Comedy,IT,0.9307,2017-02-14,98,0,0,5.8,646,tt6340296
11856,Air America,Air America,en,"Air America was the CIA's private airline operating in Laos during the Vietnam War, running anything and everything from soldiers to foodstuffs for local villagers. After losing his pilot's license, Billy Covington is recruited, and ends up in the middle of a bunch of lunatic pilots, gun-running by his friend Gene Ryack, and opium smuggling by his own superiors.",The few. The proud. The totally insane.,Released,28|12|35|18,Action|Adventure|Comedy|Drama,US,2.1945,1990-08-10,112,35000000,57661269,5.8,646,tt0099005
1242419,Roofman,Roofman,en,"A former Army Ranger and struggling father turns to robbing McDonald’s restaurants by cutting holes in their roofs, earning him the nickname ""Roofman."" After escaping prison, he secretly lives inside a Toys “R” Us for six months, surviving undetected while planning his next move. But when he falls for a divorced mom drawn to his undeniable charm, his double life begins to unravel, setting off a compelling and suspenseful game of cat and mouse as his past closes in.",Based on actual events. And terrible decisions.,Released,80|35|18,Crime|Comedy|Drama,US,14.5659,2025-10-08,126,18000000,34263666,7.126,645,tt4627382
45094,Conviction,Conviction,en,"When Betty Anne Waters' older brother Kenny is arrested for murder and sentenced to life in 1983, Betty Anne, a Massachusetts wife and mother of two, dedicates her life to overturning the murder conviction. Convinced that her brother is innocent, Betty Anne puts herself through high school, college and, finally, law school in an 18 year quest to free Kenny. With the help of best friend Abra Rice, Betty Anne pores through suspicious evidence mounted by small town cop Nancy Taylor, meticulously retracing the steps that led to Kenny's arrest. Belief in her brother - and her quest for the truth - pushes Betty Anne and her team to uncover the facts and utilize DNA evidence with the hope of exonerating Kenny.",An extraordinary journey of how far we go to fight for our family.,Released,18,Drama,US,2.1181,2010-10-15,107,12500000,11826980,7.071,646,tt1244754
390497,Tunnel,터널,ko,"A man is on his way home when the poorly constructed tunnel he is driving through collapses, leaving him trapped leaving himself for the unexpected whilst emergency services struggle to help.","When all collapsed, only hope remained.",Released,53|18,Thriller|Drama,KR,2.8355,2016-08-10,126,1000000,52444295,7.292,645,tt5910280
457435,Return of the Hero,Le retour du héros,fr,"France, 1809. Captain Neuville is called to the front, leaving his future bride heartbroken. Her sister decides to write letters on his behalf to cheer her up.",,Released,36|35,History|Comedy,BE|FR,1.7793,2018-02-14,90,10800000,7362730,6.3,645,tt7064498
830784,"Lyle, Lyle, Crocodile","Lyle, Lyle, Crocodile",en,"When the Primm family moves to New York City, their young son Josh struggles to adapt to his new school and new friends. All of that changes when he discovers Lyle — a singing crocodile who loves baths, caviar and great music — living in the attic of his new home. But when Lyle’s existence is threatened by evil neighbor Mr. Grumps, the Primms must band together to show the world that family can come from the most unexpected places.",He knows every scale.,Released,35|10751|10402,Comedy|Family|Music,IT|US,2.8689,2022-10-07,106,50000000,104088441,6.962,645,tt14668630
11966,Short Circuit 2,Short Circuit 2,en,"Robot Johnny 5 moves to the city to help his friend Ben Jahrvi with his toy manufacturing enterprise, only to be manipulated by criminals who want to use him for their own nefarious purposes.",The adventures of America's most electric leading man continue.,Released,35|10751|878|18,Comedy|Family|Science Fiction|Drama,US,2.198,1988-07-06,110,15000000,21630088,6.2,645,tt0096101
3001,How to Steal a Million,How to Steal a Million,en,A woman must steal a statue from a Paris museum to help conceal her father's art forgeries.,A movie about those who appreciate the finest things in life... for free!,Released,35|80|10749,Comedy|Crime|Romance,US,2.1397,1966-07-13,123,6400000,4400000,7.5,646,tt0060522
408033,Tamara,Tamara,fr,"Tamara, 15, complexed with her curves, decided its entry into second to get rid of the label of ""big"". To shut up the gossip, she made a bet with her best friend to go out with the first boy who pass the classroom door. No luck, the boy turns out to be Diego, the most handsome guy of high school. The bet is complicated for Tamara .... Between the dirty tricks of the mean girls of high school, a mother hen, boards ""drag"" his little sister, Tamara is a memorable year!",,Released,35,Comedy,FR,2.0244,2016-10-26,103,0,0,6.3,645,tt5197068
760926,Gold,Gold,en,"In the not-too-distant future, two drifters traveling through the desert stumble across the biggest gold nugget ever found and the dream of immense wealth and greed takes hold. They hatch a plan to excavate their bounty, with one man leaving to secure the necessary tools while the other remains with the gold. The man who remains must endure harsh desert elements, ravenous wild dogs, and mysterious intruders, while battling the sinking suspicion that he has been abandoned to his fate.",Survive at any cost,Released,28|12|53,Action|Adventure|Thriller,AU|US,4.3262,2022-01-13,97,6500000,176048,6.187,645,tt6020800
144340,Admission,Admission,en,"Straitlaced Princeton University admissions officer Portia Nathan is caught off-guard when she makes a recruiting visit to an alternative high school overseen by her former classmate, the freewheeling John Pressman. Pressman has surmised that Jeremiah, his gifted yet very unconventional student, might well be the son that Portia secretly gave up for adoption many years ago.",Let someone in.,Released,35|18|10749,Comedy|Drama|Romance,US,1.9235,2013-03-21,107,13000000,18637201,5.6,645,tt1814621
408648,Batman and Harley Quinn,Batman and Harley Quinn,en,"Batman and Nightwing are forced to team with the Joker's sometimes-girlfriend Harley Quinn to stop a global threat brought about by Poison Ivy and Jason Woodrue, the Floronic Man.",Gotham City's heroes need a super-villain to fight for justice.,Released,12|16|35|80,Adventure|Animation|Comedy|Crime,US,2.3581,2017-07-21,74,3500000,39091,6.177,644,tt6556890
873126,My Name Is Vendetta,Il mio nome è vendetta,it,"After old enemies kill his family, a former mafia enforcer and his feisty daughter flee to Milan, where they hide out while plotting their revenge.",,Released,28|80|12|53,Action|Crime|Adventure|Thriller,IT,1.938,2022-11-30,90,0,0,6.6,644,tt15229674
11164,D2: The Mighty Ducks,D2: The Mighty Ducks,en,"After Gordon Bombay's hockey comeback is cut short he is named coach of Team USA Hockey for the Junior Goodwill Games. Bombay reunites the Mighty Ducks and introduces a few new players, however, he finds himself distracted by his newfound fame and must regather if the Ducks are to defeat tournament favourites Iceland.",The puck stops here!,Released,35|28|10751|18,Comedy|Action|Family|Drama,US,2.3728,1994-03-25,106,0,45610410,6.2,645,tt0109520
710356,2 Hearts,2 Hearts,en,"When illness strikes two people who are polar opposites, life and death bring them together in surprising ways.",Discover the mystery that connects them all.,Released,10749|18,Romance|Drama,US,3.0351,2020-10-16,102,0,0,7.2,644,tt5616176
975773,Wicked Little Letters,Wicked Little Letters,en,"When the denizens of Littlehampton – including conservative Edith – begin receiving letters full of hilarious profanities, rowdy Irish migrant Rose is charged with the crime. Suspecting something amiss, the town's women band together to investigate.",Be careful what you post.,Released,35|18|9648,Comedy|Drama|Mystery,GB|FR,2.3557,2024-02-23,100,12600000,27219729,6.9,644,tt20234774
670355,Return,Return,en,,,Released,18|14,Drama|Fantasy,GB,0.1041,,18,0,0,6.4,644,
1675,Day for Night,La Nuit américaine,fr,"A committed filmmaker struggles to complete his latest project while coping with a myriad of crises, personal and professional, among the cast and crew.",A movie for people who love movies.,Released,35|18,Comedy|Drama,FR|IT,2.5777,1973-05-24,116,700000,850000,7.8,644,tt0070460
20178,World's Greatest Dad,World's Greatest Dad,en,"In the wake of a freak accident, Lance suffers the worst tragedy and the greatest opportunity of his life. He is suddenly faced with the possibility of fame, fortune and popularity, if he can only live with the knowledge of how he got there.",Lance Clayton is about to get everything he deserves.,Released,35|18,Comedy|Drama,US,2.0765,2009-08-20,99,10000000,295750,6.6,644,tt1262981
